# timestamp,positive_sequence_voltage,distribution_load_real,distribution_load_reac,,
8/7/2021 4:10,199186,1072310,842199,,
8/7/2021 4:15,199186,1034640,839335,,
8/7/2021 4:20,199186,1037160,844097,,
8/7/2021 4:25,199186,1080910,840839,,
8/7/2021 4:30,199186,1053800,839923,,
8/7/2021 4:35,199186,1005140,839271,,
8/7/2021 4:40,199186,1017180,839099,,
8/7/2021 4:45,199186,1022490,839857,,
8/7/2021 4:50,199186,1026540,840683,,
8/7/2021 4:55,199186,1045970,839399,,
8/7/2021 5:00,199186,1030280,838944,,
8/7/2021 5:05,199186,1044170,841752,,
8/7/2021 5:10,199186,1068370,842257,,
8/7/2021 5:15,199186,1078020,840052,,
8/7/2021 5:20,199186,1050120,839225,,
8/7/2021 5:25,199186,1051170,838456,,
8/7/2021 5:30,199186,1071670,838831,,
8/7/2021 5:35,199186,1048470,839001,,
8/7/2021 5:40,199186,1057330,839075,,
8/7/2021 5:45,199186,1067930,839202,,
8/7/2021 5:50,199186,1078600,839674,,
8/7/2021 5:55,199186,1063860,839656,,
8/7/2021 6:00,199186,1070360,839686,,
8/7/2021 6:05,199186,1096970,842355,,
8/7/2021 6:10,199186,1100420,842058,,
8/7/2021 6:15,199186,1055500,841399,,
8/7/2021 6:20,199186,1107860,842511,,
8/7/2021 6:25,199186,1125890,842494,,
8/7/2021 6:30,199186,1129460,845085,,
8/7/2021 6:35,199186,1107040,846195,,
8/7/2021 6:40,199186,1083530,842809,,
8/7/2021 6:45,199186,1072000,842617,,
8/7/2021 6:50,199186,1034890,842272,,
8/7/2021 6:55,199186,1015210,842497,,
8/7/2021 7:00,199186,1004900,844315,,
8/7/2021 7:05,199186,1099100,848777,,
8/7/2021 7:10,199186,1095880,850428,,
8/7/2021 7:15,199186,1072160,846588,,
8/7/2021 7:20,199186,1074010,846231,,
8/7/2021 7:25,199186,1127600,844123,,
8/7/2021 7:30,199186,1090660,844518,,
8/7/2021 7:35,199186,1084790,847514,,
8/7/2021 7:40,199186,1093790,851745,,
8/7/2021 7:45,199186,1026560,853689,,
8/7/2021 7:50,199186,988430,855447,,
8/7/2021 7:55,199186,979414,866568,,
8/7/2021 8:00,199186,980007,863027,,
8/7/2021 8:05,199186,971867,859440,,
8/7/2021 8:10,199186,1007370,875228,,
8/7/2021 8:15,199186,993357,881499,,
8/7/2021 8:20,199186,1017610,881326,,
8/7/2021 8:25,199186,975739,870096,,
8/7/2021 8:30,199186,1089860,907618,,
8/7/2021 8:35,199186,1013370,891766,,
8/7/2021 8:40,199186,1161820,911716,,
8/7/2021 8:45,199186,1166060,922837,,
8/7/2021 8:50,199186,1170160,917576,,
8/7/2021 8:55,199186,1186360,924685,,
8/7/2021 9:00,199186,1148750,916275,,
8/7/2021 9:05,199186,1311590,957389,,
8/7/2021 9:10,199186,1322830,931308,,
8/7/2021 9:15,199186,1284640,921449,,
8/7/2021 9:20,199186,1071610,905037,,
8/7/2021 9:25,199186,1403170,941554,,
8/7/2021 9:30,199186,1393180,950285,,
8/7/2021 9:35,199186,1265080,933102,,
8/7/2021 9:40,199186,1306840,967825,,
8/7/2021 9:45,199186,1218020,998421,,
8/7/2021 9:50,199186,1425280,1034250,,
8/7/2021 9:55,199186,1442760,1023950,,
8/7/2021 10:00,199186,1246050,1009980,,
8/7/2021 10:05,199186,1262010,1004290,,
8/7/2021 10:10,199186,1385030,1039150,,
8/7/2021 10:15,199186,1312930,1030040,,
8/7/2021 10:20,199186,1458040,1068450,,
8/7/2021 10:25,199186,1228270,1025710,,
8/7/2021 10:30,199186,1386570,1086510,,
8/7/2021 10:35,199186,1486100,1096980,,
8/7/2021 10:40,199186,1336950,1071170,,
8/7/2021 10:45,199186,1347420,1045800,,
8/7/2021 10:50,199186,1439420,1116150,,
8/7/2021 10:55,199186,1242690,1037270,,
8/7/2021 11:00,199186,1427000,1104460,,
8/7/2021 11:05,199186,1487870,1119760,,
8/7/2021 11:10,199186,1346840,1066990,,
8/7/2021 11:15,199186,1366090,1062070,,
8/7/2021 11:20,199186,1317870,1079170,,
8/7/2021 11:25,199186,1395450,1111390,,
8/7/2021 11:30,199186,1423190,1124000,,
8/7/2021 11:35,199186,1569470,1152930,,
8/7/2021 11:40,199186,1390200,1088170,,
8/7/2021 11:45,199186,1386850,1096260,,
8/7/2021 11:50,199186,1449550,1107030,,
8/7/2021 11:55,199186,1474320,1117170,,
8/7/2021 12:00,199186,1463070,1104590,,
8/7/2021 12:05,199186,1601070,1134780,,
8/7/2021 12:10,199186,1394780,1074330,,
8/7/2021 12:15,199186,1471310,1116900,,
8/7/2021 12:20,199186,1552880,1156950,,
8/7/2021 12:25,199186,1515450,1149330,,
8/7/2021 12:30,199186,1528860,1147770,,
8/7/2021 12:35,199186,1560980,1147300,,
8/7/2021 12:40,199186,1564110,1093510,,
8/7/2021 12:45,199186,1586060,1177410,,
8/7/2021 12:50,199186,1749430,1129700,,
8/7/2021 12:55,199186,1722810,1159960,,
8/7/2021 13:00,199186,1303820,1068040,,
8/7/2021 13:05,199186,1706360,1162610,,
8/7/2021 13:10,199186,1633920,1166330,,
8/7/2021 13:15,199186,1707740,1137200,,
8/7/2021 13:20,199186,1597010,1123070,,
8/7/2021 13:25,199186,1783790,1202130,,
8/7/2021 13:30,199186,1883620,1151090,,
8/7/2021 13:35,199186,1329100,1064500,,
8/7/2021 13:40,199186,1538150,1141060,,
8/7/2021 13:45,199186,1618110,1146310,,
8/7/2021 13:50,199186,1523260,1137610,,
8/7/2021 13:55,199186,1669390,1184550,,
8/7/2021 14:00,199186,1763810,1159930,,
8/7/2021 14:05,199186,1820370,1153780,,
8/7/2021 14:10,199186,1992150,1204070,,
8/7/2021 14:15,199186,1487310,1086540,,
8/7/2021 14:20,199186,1903110,1205040,,
8/7/2021 14:25,199186,1968800,1214590,,
8/7/2021 14:30,199186,1801520,1156380,,
8/7/2021 14:35,199186,1675370,1155340,,
8/7/2021 14:40,199186,1802550,1187370,,
8/7/2021 14:45,199186,2134770,1234240,,
8/7/2021 14:50,199186,1754040,1165960,,
8/7/2021 14:55,199186,1853090,1202670,,
8/7/2021 15:00,199186,1862160,1211720,,
8/7/2021 15:05,199186,1876330,1184840,,
8/7/2021 15:10,199186,1935450,1204930,,
8/7/2021 15:15,199186,1887800,1191940,,
8/7/2021 15:20,199186,2015180,1247320,,
8/7/2021 15:25,199186,2001220,1219370,,
8/7/2021 15:30,199186,1868520,1178800,,
8/7/2021 15:35,199186,1934110,1197730,,
8/7/2021 15:40,199186,2083200,1262040,,
8/7/2021 15:45,199186,1992160,1225970,,
8/7/2021 15:50,199186,1985040,1227040,,
8/7/2021 15:55,199186,2081340,1250640,,
8/7/2021 16:00,199186,1942110,1190310,,
8/7/2021 16:05,199186,2052660,1206960,,
8/7/2021 16:10,199186,2209570,1254500,,
8/7/2021 16:15,199186,2111330,1211470,,
8/7/2021 16:20,199186,2273950,1283170,,
8/7/2021 16:25,199186,2103150,1204590,,
8/7/2021 16:30,199186,2114480,1195210,,
8/7/2021 16:35,199186,2284510,1261090,,
8/7/2021 16:40,199186,2184110,1213010,,
8/7/2021 16:45,199186,2314020,1254960,,
8/7/2021 16:50,199186,2229050,1222230,,
8/7/2021 16:55,199186,2368630,1254300,,
8/7/2021 17:00,199186,2410600,1280610,,
8/7/2021 17:05,199186,2298350,1235150,,
8/7/2021 17:10,199186,2352670,1248380,,
8/7/2021 17:15,199186,2308100,1240070,,
8/7/2021 17:20,199186,2343870,1230010,,
8/7/2021 17:25,199186,2384910,1238100,,
8/7/2021 17:30,199186,2422630,1238220,,
8/7/2021 17:35,199186,2516370,1253430,,
8/7/2021 17:40,199186,2476680,1228400,,
8/7/2021 17:45,199186,2564000,1274620,,
8/7/2021 17:50,199186,2425120,1233880,,
8/7/2021 17:55,199186,2433810,1234820,,
8/7/2021 18:00,199186,2512850,1250870,,
8/7/2021 18:05,199186,2397440,1192530,,
8/7/2021 18:10,199186,2503440,1219950,,
8/7/2021 18:15,199186,2546250,1233530,,
8/7/2021 18:20,199186,2467190,1198740,,
8/7/2021 18:25,199186,2518460,1223250,,
8/7/2021 18:30,199186,2449200,1184230,,
8/7/2021 18:35,199186,2587510,1240600,,
8/7/2021 18:40,199186,2597700,1254140,,
8/7/2021 18:45,199186,2477190,1202010,,
8/7/2021 18:50,199186,2359640,1157510,,
8/7/2021 18:55,199186,2473150,1206000,,
8/7/2021 19:00,199186,2385410,1152580,,
8/7/2021 19:05,199186,2415080,1170570,,
8/7/2021 19:10,199186,2474720,1196380,,
8/7/2021 19:15,199186,2339360,1138670,,
8/7/2021 19:20,199186,2436990,1179930,,
8/7/2021 19:25,199186,2301670,1129730,,
8/7/2021 19:30,199186,2328350,1141930,,
8/7/2021 19:35,199186,2338030,1151280,,
8/7/2021 19:40,199186,2270030,1136250,,
8/7/2021 19:45,199186,2186590,1106270,,
8/7/2021 19:50,199186,2314210,1141980,,
8/7/2021 19:55,199186,2366800,1164630,,
8/7/2021 20:00,199186,2232120,1121230,,
8/7/2021 20:05,199186,2210260,1117980,,
8/7/2021 20:10,199186,2255070,1134240,,
8/7/2021 20:15,199186,2229530,1117840,,
8/7/2021 20:20,199186,2289010,1138320,,
8/7/2021 20:25,199186,2198530,1102990,,
8/7/2021 20:30,199186,2234130,1109190,,
8/7/2021 20:35,199186,2316740,1140750,,
8/7/2021 20:40,199186,2128790,1081210,,
8/7/2021 20:45,199186,2105870,1082310,,
8/7/2021 20:50,199186,2183200,1097330,,
8/7/2021 20:55,199186,2175860,1096460,,
8/7/2021 21:00,199186,2215570,1107920,,
8/7/2021 21:05,199186,2167350,1095000,,
8/7/2021 21:10,199186,2147260,1085880,,
8/7/2021 21:15,199186,2290100,1152220,,
8/7/2021 21:20,199186,2207650,1100220,,
8/7/2021 21:25,199186,2132650,1072010,,
8/7/2021 21:30,199186,2164260,1091600,,
8/7/2021 21:35,199186,2060290,1055290,,
8/7/2021 21:40,199186,2099350,1082820,,
8/7/2021 21:45,199186,2128810,1097070,,
8/7/2021 21:50,199186,2019760,1053690,,
8/7/2021 21:55,199186,1956660,1036300,,
8/7/2021 22:00,199186,1951770,1030160,,
8/7/2021 22:05,199186,1944320,1033680,,
8/7/2021 22:10,199186,1880080,1023370,,
8/7/2021 22:15,199186,1874240,1016900,,
8/7/2021 22:20,199186,1908150,1029740,,
8/7/2021 22:25,199186,1792670,996090,,
8/7/2021 22:30,199186,1806830,1006990,,
8/7/2021 22:35,199186,1710650,980499,,
8/7/2021 22:40,199186,1696160,985836,,
8/7/2021 22:45,199186,1680250,983384,,
8/7/2021 22:50,199186,1649740,974382,,
8/7/2021 22:55,199186,1706450,999740,,
8/7/2021 23:00,199186,1667460,983167,,
8/7/2021 23:05,199186,1671750,995079,,
8/7/2021 23:10,199186,1534810,947694,,
8/7/2021 23:15,199186,1500550,946292,,
8/7/2021 23:20,199186,1482300,935129,,
8/7/2021 23:25,199186,1504310,955036,,
8/7/2021 23:30,199186,1445170,933139,,
8/7/2021 23:35,199186,1366610,909319,,
8/7/2021 23:40,199186,1388480,923774,,
8/7/2021 23:45,199186,1369610,920905,,
8/7/2021 23:50,199186,1336140,909714,,
8/7/2021 23:55,199186,1313030,903114,,
8/8/2021 0:00,199186,1352690,907392,,
8/8/2021 0:05,199186,1383030,930379,,
8/8/2021 0:10,199186,1422500,946636,,
8/8/2021 0:15,199186,1351670,917933,,
8/8/2021 0:20,199186,1306790,907597,,
8/8/2021 0:25,199186,1267420,895331,,
8/8/2021 0:30,199186,1349280,919629,,
8/8/2021 0:35,199186,1282650,905016,,
8/8/2021 0:40,199186,1279120,896260,,
8/8/2021 0:45,199186,1288650,909595,,
8/8/2021 0:50,199186,1198180,881435,,
8/8/2021 0:55,199186,1201750,880558,,
8/8/2021 1:00,199186,1205950,878574,,
8/8/2021 1:05,199186,1196830,876305,,
8/8/2021 1:10,199186,1179950,878408,,
8/8/2021 1:15,199186,1138640,867318,,
8/8/2021 1:20,199186,1141470,867252,,
8/8/2021 1:25,199186,1119380,861630,,
8/8/2021 1:30,199186,1090500,858163,,
8/8/2021 1:35,199186,1138040,857757,,
8/8/2021 1:40,199186,1100750,855097,,
8/8/2021 1:45,199186,1062120,852383,,
8/8/2021 1:50,199186,1058250,852525,,
8/8/2021 1:55,199186,1082600,852988,,
