# file...... outputs/Substation_output_60.csv
# date...... Thu Jun 11 14:49:37 2026
# user...... mukh915
# host...... (null)
# target.... substation 9146
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load,distribution_power_A,distribution_power_B,distribution_power_C
2021-08-01 15:40:00 CDT,+199186+0i,+1.65983e+06+988638j,+585797+523157j,+515394+349344j,+558641+116137j
2021-08-01 15:45:00 CDT,+199186+0i,+1.69527e+06+1.00712e+06j,+577104+515949j,+511828+356793j,+606337+134378j
2021-08-01 15:50:00 CDT,+199186+0i,+1.64747e+06+980999j,+576411+513248j,+481809+343428j,+589248+124323j
2021-08-01 15:55:00 CDT,+199186+0i,+1.74635e+06+1.01091e+06j,+595870+517646j,+547221+365560j,+603263+127705j
2021-08-01 16:00:00 CDT,+199186+0i,+1.7395e+06+1.00478e+06j,+602569+519335j,+516923+352780j,+620008+132668j
2021-08-01 16:05:00 CDT,+199186+0i,+1.74151e+06+997466j,+627890+523382j,+506705+347922j,+606914+126162j
2021-08-01 16:10:00 CDT,+199186+0i,+1.80719e+06+1.00538e+06j,+641870+523486j,+533330+349904j,+631990+131986j
2021-08-01 16:15:00 CDT,+199186+0i,+1.84877e+06+1.02292e+06j,+661465+536732j,+559326+359610j,+627974+126574j
2021-08-01 16:20:00 CDT,+199186+0i,+1.76654e+06+989794j,+586128+511281j,+511306+342179j,+669106+136334j
2021-08-01 16:25:00 CDT,+199186+0i,+1.78804e+06+1.00784e+06j,+593560+522269j,+547542+351707j,+646933+133863j
2021-08-01 16:30:00 CDT,+199186+0i,+1.81729e+06+1.00596e+06j,+589930+512712j,+565573+359449j,+661784+133797j
2021-08-01 16:35:00 CDT,+199186+0i,+1.83865e+06+1.02176e+06j,+596000+517230j,+556451+361076j,+686194+143451j
2021-08-01 16:40:00 CDT,+199186+0i,+1.84804e+06+1.03331e+06j,+595027+523880j,+565972+365339j,+687041+144089j
2021-08-01 16:45:00 CDT,+199186+0i,+1.79182e+06+1.01188e+06j,+588648+520959j,+523087+350621j,+680082+140302j
2021-08-01 16:50:00 CDT,+199186+0i,+1.71779e+06+1.03715e+06j,+542941+525617j,+519060+362118j,+655786+149417j
2021-08-01 16:55:00 CDT,+199186+0i,+1.65231e+06+1.03973e+06j,+491910+522454j,+522185+370139j,+638213+147134j
2021-08-01 17:00:00 CDT,+199186+0i,+1.80433e+06+1.09821e+06j,+530200+537274j,+556510+385157j,+717616+175779j
2021-08-01 17:05:00 CDT,+199186+0i,+1.66605e+06+1.04391e+06j,+499020+524637j,+491661+364870j,+675365+154401j
2021-08-01 17:10:00 CDT,+199186+0i,+1.80027e+06+1.07984e+06j,+543466+538314j,+543667+376940j,+713140+164588j
2021-08-01 17:15:00 CDT,+199186+0i,+1.78386e+06+1.0603e+06j,+507181+525958j,+553022+372887j,+723659+161456j
2021-08-01 17:20:00 CDT,+199186+0i,+2.03729e+06+1.08776e+06j,+633861+535547j,+621258+386317j,+782167+165893j
2021-08-01 17:25:00 CDT,+199186+0i,+2.05119e+06+1.08024e+06j,+630911+528886j,+597873+374684j,+822401+176675j
2021-08-01 17:30:00 CDT,+199186+0i,+1.97383e+06+1.03547e+06j,+593746+513774j,+605450+366102j,+774636+155589j
2021-08-01 17:35:00 CDT,+199186+0i,+2.12563e+06+1.08734e+06j,+675701+538949j,+641394+378334j,+808539+170056j
2021-08-01 17:40:00 CDT,+199186+0i,+1.96516e+06+1.05789e+06j,+588794+517935j,+612428+380216j,+763935+159742j
