# file...... outputs/Substation_output_R4_12_47_1.csv
# date...... Sun Nov 02 12:28:57 2025
# user...... mukh915
# host...... (null)
# target.... substation 8960
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load,distribution_power_A,distribution_power_B,distribution_power_C
2021-08-01 10:10:00 CDT,+199186+0i,+1.29186e+06+899358j,+454491+487406j,+391791+322327j,+445574+89625.1j
2021-08-01 10:15:00 CDT,+199186+0i,+1.22092e+06+881435j,+434088+480087j,+367553+318333j,+419283+83014.2j
2021-08-01 10:20:00 CDT,+199186+0i,+1.26038e+06+885404j,+426476+477633j,+376540+322898j,+457364+84873.4j
2021-08-01 10:25:00 CDT,+199186+0i,+1.20162e+06+894784j,+419252+485097j,+341405+319162j,+440958+90524.3j
2021-08-01 10:30:00 CDT,+199186+0i,+1.24197e+06+882501j,+432361+480812j,+367235+316497j,+442371+85192.5j
2021-08-01 10:35:00 CDT,+199186+0i,+1.287e+06+883398j,+453479+480619j,+374995+317795j,+458522+84983.9j
2021-08-01 10:40:00 CDT,+199186+0i,+1.28413e+06+885711j,+434967+478024j,+384934+320388j,+464232+87298.7j
2021-08-01 10:45:00 CDT,+199186+0i,+1.29309e+06+891188j,+428587+480057j,+388931+321939j,+475569+89192j
2021-08-01 10:50:00 CDT,+199186+0i,+1.25576e+06+885060j,+425459+478682j,+376384+319449j,+453919+86928.4j
2021-08-01 10:55:00 CDT,+199186+0i,+1.39077e+06+908280j,+485388+487637j,+410309+327699j,+495068+92944.5j
2021-08-01 11:00:00 CDT,+199186+0i,+1.32185e+06+889575j,+465056+481917j,+383075+318078j,+473722+89580.4j
2021-08-01 11:05:00 CDT,+199186+0i,+1.3317e+06+900274j,+455837+483436j,+395849+323389j,+480013+93448.6j
2021-08-01 11:10:00 CDT,+199186+0i,+1.34907e+06+887344j,+463332+480364j,+410163+319765j,+475578+87214.1j
2021-08-01 11:15:00 CDT,+199186+0i,+1.40201e+06+902327j,+494103+484482j,+416059+322913j,+491844+94932.3j
2021-08-01 11:20:00 CDT,+199186+0i,+1.4526e+06+904663j,+522915+485866j,+425673+324369j,+504009+94427.6j
2021-08-01 11:25:00 CDT,+199186+0i,+1.41769e+06+890892j,+511985+483938j,+418890+319631j,+486815+87323.1j
2021-08-01 11:30:00 CDT,+199186+0i,+1.39774e+06+896507j,+508655+484710j,+404915+319389j,+484169+92408.1j
2021-08-01 11:35:00 CDT,+199186+0i,+1.36278e+06+904945j,+476094+484520j,+411286+325513j,+475404+94911.2j
2021-08-01 11:40:00 CDT,+199186+0i,+1.35399e+06+906057j,+474856+486896j,+401597+323839j,+477541+95321.9j
2021-08-01 11:45:00 CDT,+199186+0i,+1.34777e+06+905882j,+487889+491740j,+397683+322165j,+462203+91976.4j
2021-08-01 11:50:00 CDT,+199186+0i,+1.3525e+06+908318j,+478981+491531j,+408690+326654j,+464828+90133.8j
2021-08-01 11:55:00 CDT,+199186+0i,+1.38892e+06+924041j,+471488+489814j,+422613+333135j,+494815+101093j
2021-08-01 12:00:00 CDT,+199186+0i,+1.3379e+06+898367j,+456254+485469j,+405984+321281j,+475662+91617.6j
2021-08-01 12:05:00 CDT,+199186+0i,+1.3361e+06+915855j,+466782+493724j,+403591+326949j,+465728+95182.4j
2021-08-01 12:10:00 CDT,+199186+0i,+1.28101e+06+928257j,+436051+495313j,+386092+331647j,+458864+101297j
2021-08-01 12:15:00 CDT,+199186+0i,+1.3058e+06+913652j,+451949+495491j,+397574+322530j,+456278+95630.7j
2021-08-01 12:20:00 CDT,+199186+0i,+1.3036e+06+911630j,+436760+488970j,+400088+326795j,+466749+95865.4j
2021-08-01 12:25:00 CDT,+199186+0i,+1.29261e+06+916812j,+431948+490985j,+381836+326551j,+478826+99276.4j
2021-08-01 12:30:00 CDT,+199186+0i,+1.33886e+06+928722j,+449585+492333j,+411311+334390j,+477966+101999j
2021-08-01 12:35:00 CDT,+199186+0i,+1.27626e+06+905890j,+439487+486927j,+384785+324335j,+451985+94626.8j
2021-08-01 12:40:00 CDT,+199186+0i,+1.36069e+06+946617j,+484876+500913j,+395792+339266j,+480027+106438j
2021-08-01 12:45:00 CDT,+199186+0i,+1.31555e+06+933232j,+455241+493833j,+377757+331718j,+482552+107682j
2021-08-01 12:50:00 CDT,+199186+0i,+1.29234e+06+947555j,+421949+497877j,+392008+340489j,+478382+109189j
2021-08-01 12:55:00 CDT,+199186+0i,+1.22249e+06+932241j,+391787+492337j,+360599+327084j,+470107+112820j
2021-08-01 13:00:00 CDT,+199186+0i,+1.3194e+06+957696j,+431455+502516j,+383526+336508j,+504415+118672j
2021-08-01 13:05:00 CDT,+199186+0i,+1.32238e+06+931138j,+420587+492568j,+392020+329539j,+509778+109030j
