# file...... outputs/Substation_output.csv
# date...... Mon Jun 15 17:10:03 2026
# user...... jacob
# host...... (null)
# target.... substation 9572
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load,distribution_power_A,distribution_power_B,distribution_power_C
2021-08-06 07:35:00 CDT,+199186+0i,+1.00646e+06+837969j,+342954+463730j,+298549+305424j,+364954+68815j
2021-08-06 07:40:00 CDT,+199186+0i,+997508+842226j,+327883+465044j,+295696+306881j,+373929+70300.9j
2021-08-06 07:45:00 CDT,+199186+0i,+1.02304e+06+843378j,+326003+465214j,+315730+307369j,+381310+70794.1j
2021-08-06 07:50:00 CDT,+199186+0i,+1.01247e+06+844299j,+331723+465332j,+323593+308270j,+357151+70698.1j
2021-08-06 07:55:00 CDT,+199186+0i,+961102+844417j,+303287+465218j,+309404+308136j,+348410+71062.9j
2021-08-06 08:00:00 CDT,+199186+0i,+984201+845367j,+308683+465240j,+314456+308280j,+361061+71846.9j
2021-08-06 08:05:00 CDT,+199186+0i,+996850+845546j,+329797+465790j,+307335+308227j,+359717+71529j
2021-08-06 08:10:00 CDT,+199186+0i,+969149+845187j,+307191+465589j,+302967+308156j,+358991+71442.7j
2021-08-06 08:15:00 CDT,+199186+0i,+931845+845478j,+302380+465866j,+282807+308227j,+346658+71384.9j
2021-08-06 08:20:00 CDT,+199186+0i,+926495+845585j,+303802+466051j,+289884+308369j,+332809+71165j
2021-08-06 08:25:00 CDT,+199186+0i,+953989+845929j,+308461+466022j,+316712+309035j,+328815+70872.2j
2021-08-06 08:30:00 CDT,+199186+0i,+942668+846519j,+319688+466691j,+307067+309155j,+315913+70673j
2021-08-06 08:35:00 CDT,+199186+0i,+915749+847975j,+289760+466870j,+289907+309233j,+336082+71871.7j
2021-08-06 08:40:00 CDT,+199186+0i,+903298+855435j,+279424+469735j,+295625+311380j,+328249+74319.8j
2021-08-06 08:45:00 CDT,+199186+0i,+925454+857362j,+292476+470147j,+305298+312331j,+327681+74883.5j
2021-08-06 08:50:00 CDT,+199186+0i,+898219+859820j,+272025+470384j,+286389+313154j,+339805+76281.8j
2021-08-06 08:55:00 CDT,+199186+0i,+895135+860155j,+268272+470595j,+285608+313155j,+341256+76405.8j
2021-08-06 09:00:00 CDT,+199186+0i,+892769+860402j,+281982+470667j,+282695+313274j,+328092+76460.9j
2021-08-06 09:05:00 CDT,+199186+0i,+856769+861076j,+255775+470904j,+274709+313451j,+326285+76720.3j
2021-08-06 09:10:00 CDT,+199186+0i,+873324+861326j,+271201+471030j,+274384+313618j,+327739+76678.2j
2021-08-06 09:15:00 CDT,+199186+0i,+896658+862587j,+286755+471549j,+272761+313926j,+337142+77111.3j
2021-08-06 09:20:00 CDT,+199186+0i,+913868+863416j,+284223+471735j,+286388+314416j,+343256+77265.5j
2021-08-06 09:25:00 CDT,+199186+0i,+932630+863840j,+279569+471704j,+299728+314589j,+353333+77547.4j
2021-08-06 09:30:00 CDT,+199186+0i,+893641+864043j,+265490+472051j,+283416+314380j,+344735+77611.4j
2021-08-06 09:35:00 CDT,+199186+0i,+884253+865768j,+274123+472649j,+278240+314811j,+331889+78308.4j
2021-08-06 09:40:00 CDT,+199186+0i,+866361+867890j,+280249+473923j,+252323+314802j,+333789+79165.3j
2021-08-06 09:45:00 CDT,+199186+0i,+873989+868220j,+274357+473976j,+267858+315082j,+331774+79162.1j
2021-08-06 09:50:00 CDT,+199186+0i,+850872+868650j,+266945+474165j,+277570+315650j,+306356+78834.9j
2021-08-06 09:55:00 CDT,+199186+0i,+822637+868462j,+238838+473985j,+281046+315738j,+302754+78739.5j
2021-08-06 10:00:00 CDT,+199186+0i,+806383+868237j,+238554+474034j,+264293+315377j,+303536+78825.7j
2021-08-06 10:05:00 CDT,+199186+0i,+806164+868582j,+239021+474057j,+253348+315240j,+313795+79284.7j
2021-08-06 10:10:00 CDT,+199186+0i,+788680+868652j,+236411+474043j,+246863+315424j,+305405+79184.6j
2021-08-06 10:15:00 CDT,+199186+0i,+830477+880151j,+224650+473914j,+281947+321390j,+323880+84847.2j
2021-08-06 10:20:00 CDT,+199186+0i,+834380+878622j,+252273+478957j,+277713+320700j,+304393+78965.4j
2021-08-06 10:25:00 CDT,+199186+0i,+809084+879617j,+241912+474054j,+256964+320942j,+310208+84621.4j
2021-08-06 10:30:00 CDT,+199186+0i,+793590+872394j,+256521+476019j,+244137+317538j,+292932+78837.2j
2021-08-06 10:35:00 CDT,+199186+0i,+814286+885481j,+249920+477160j,+261529+323974j,+302837+84346.5j
2021-08-06 10:40:00 CDT,+199186+0i,+801320+876824j,+237813+475930j,+260280+319740j,+303227+81154.3j
2021-08-06 10:45:00 CDT,+199186+0i,+771656+869118j,+207326+473917j,+258687+316012j,+305643+79188.3j
