# file...... outputs/Substation_output.csv
# date...... Fri Nov 07 18:57:18 2025
# user...... jacob
# host...... (null)
# target.... substation 9272
# trigger... (none)
# interval.. 300
# limit..... 0
# timestamp,positive_sequence_voltage,distribution_load,distribution_power_A,distribution_power_B,distribution_power_C
2021-08-08 17:35:00 CDT,+199186+0i,+2.44012e+06+1.21851e+06j,+841177+591434j,+755548+428912j,+843390+198163j
2021-08-08 17:40:00 CDT,+199186+0i,+2.37042e+06+1.18394e+06j,+812806+579124j,+745667+420961j,+811945+183860j
2021-08-08 17:45:00 CDT,+199186+0i,+2.45176e+06+1.19503e+06j,+836822+584971j,+734745+407843j,+880198+202220j
2021-08-08 17:50:00 CDT,+199186+0i,+2.3824e+06+1.18961e+06j,+819861+588230j,+708506+407136j,+854033+194244j
2021-08-08 17:55:00 CDT,+199186+0i,+2.33747e+06+1.17027e+06j,+800982+571295j,+695988+407700j,+840504+191277j
2021-08-08 18:00:00 CDT,+199186+0i,+2.40577e+06+1.19257e+06j,+801117+570734j,+732463+420183j,+872194+201650j
2021-08-08 18:05:00 CDT,+199186+0i,+2.44819e+06+1.19883e+06j,+844311+584438j,+724540+417356j,+879342+197033j
2021-08-08 18:10:00 CDT,+199186+0i,+2.37471e+06+1.15695e+06j,+823969+574388j,+689041+396890j,+861695+185674j
2021-08-08 18:15:00 CDT,+199186+0i,+2.5094e+06+1.22947e+06j,+856455+592617j,+779753+432686j,+873194+204169j
2021-08-08 18:20:00 CDT,+199186+0i,+2.42732e+06+1.1772e+06j,+834506+578155j,+728720+406560j,+864093+192482j
2021-08-08 18:25:00 CDT,+199186+0i,+2.41212e+06+1.16194e+06j,+790348+562044j,+732427+405014j,+889346+194882j
2021-08-08 18:30:00 CDT,+199186+0i,+2.43626e+06+1.16492e+06j,+852855+579821j,+736955+410622j,+846445+174474j
2021-08-08 18:35:00 CDT,+199186+0i,+2.41403e+06+1.14975e+06j,+809372+554424j,+745040+413891j,+859621+181435j
2021-08-08 18:40:00 CDT,+199186+0i,+2.56042e+06+1.20336e+06j,+891837+587427j,+738287+406227j,+930301+209708j
2021-08-08 18:45:00 CDT,+199186+0i,+2.45169e+06+1.14446e+06j,+829374+561136j,+765691+407891j,+856621+175432j
2021-08-08 18:50:00 CDT,+199186+0i,+2.4743e+06+1.15323e+06j,+856666+571167j,+716378+389188j,+901258+192871j
2021-08-08 18:55:00 CDT,+199186+0i,+2.50086e+06+1.15284e+06j,+886975+579288j,+725341+397665j,+888540+175891j
2021-08-08 19:00:00 CDT,+199186+0i,+2.46353e+06+1.14671e+06j,+826488+560341j,+748567+404703j,+888470+181666j
2021-08-08 19:05:00 CDT,+199186+0i,+2.43493e+06+1.11614e+06j,+829872+557894j,+720727+384291j,+884330+173959j
2021-08-08 19:10:00 CDT,+199186+0i,+2.41359e+06+1.10441e+06j,+862007+568113j,+711920+384404j,+839665+151894j
2021-08-08 19:15:00 CDT,+199186+0i,+2.36847e+06+1.10802e+06j,+784641+539510j,+711496+390168j,+872337+178347j
2021-08-08 19:20:00 CDT,+199186+0i,+2.34226e+06+1.11383e+06j,+818719+554417j,+664035+378688j,+859509+180725j
2021-08-08 19:25:00 CDT,+199186+0i,+2.36077e+06+1.12044e+06j,+811158+548627j,+726098+402329j,+823513+169489j
2021-08-08 19:30:00 CDT,+199186+0i,+2.32551e+06+1.11154e+06j,+804335+553637j,+697951+384807j,+823219+173095j
2021-08-08 19:35:00 CDT,+199186+0i,+2.29673e+06+1.09356e+06j,+774559+544287j,+715362+389018j,+806809+160252j
2021-08-08 19:40:00 CDT,+199186+0i,+2.41218e+06+1.13059e+06j,+831241+559298j,+751668+400960j,+829275+170333j
2021-08-08 19:45:00 CDT,+199186+0i,+2.40119e+06+1.12696e+06j,+836457+563776j,+760215+401563j,+804519+161624j
2021-08-08 19:50:00 CDT,+199186+0i,+2.33192e+06+1.10152e+06j,+801582+548527j,+698368+381061j,+831976+171930j
2021-08-08 19:55:00 CDT,+199186+0i,+2.40121e+06+1.12164e+06j,+844132+566742j,+712653+384542j,+844423+170359j
2021-08-08 20:00:00 CDT,+199186+0i,+2.36572e+06+1.10906e+06j,+814379+556554j,+724470+387133j,+826876+165376j
2021-08-08 20:05:00 CDT,+199186+0i,+2.29987e+06+1.09286e+06j,+792402+550138j,+707748+383556j,+799718+159165j
2021-08-08 20:10:00 CDT,+199186+0i,+2.38178e+06+1.12358e+06j,+804619+553546j,+738907+398723j,+838250+171311j
2021-08-08 20:15:00 CDT,+199186+0i,+2.23792e+06+1.07236e+06j,+801380+550303j,+660379+371088j,+776159+150968j
2021-08-08 20:20:00 CDT,+199186+0i,+2.3068e+06+1.09873e+06j,+812550+553106j,+701572+387172j,+792682+158455j
2021-08-08 20:25:00 CDT,+199186+0i,+2.38461e+06+1.13291e+06j,+838550+565165j,+737651+400444j,+808405+167303j
2021-08-08 20:30:00 CDT,+199186+0i,+2.29914e+06+1.10657e+06j,+769473+548218j,+703160+386104j,+826505+172252j
2021-08-08 20:35:00 CDT,+199186+0i,+2.32956e+06+1.12574e+06j,+803171+556959j,+715799+397088j,+810592+171697j
2021-08-08 20:40:00 CDT,+199186+0i,+2.22899e+06+1.09057e+06j,+765489+542080j,+691570+388566j,+771928+159924j
2021-08-08 20:45:00 CDT,+199186+0i,+2.19858e+06+1.08451e+06j,+788952+550503j,+649898+376967j,+759728+157041j
2021-08-08 20:50:00 CDT,+199186+0i,+2.19156e+06+1.07631e+06j,+774137+540889j,+652076+374938j,+765347+160479j
2021-08-08 20:55:00 CDT,+199186+0i,+2.25827e+06+1.09795e+06j,+842380+568755j,+662659+375797j,+753232+153394j
2021-08-08 21:00:00 CDT,+199186+0i,+2.15933e+06+1.06738e+06j,+780898+546297j,+667953+379850j,+710480+141237j
2021-08-08 21:05:00 CDT,+199186+0i,+2.14284e+06+1.05429e+06j,+752255+531442j,+672898+375676j,+717692+147167j
2021-08-08 21:10:00 CDT,+199186+0i,+2.16207e+06+1.06056e+06j,+754291+531725j,+677218+375856j,+730556+152981j
2021-08-08 21:15:00 CDT,+199186+0i,+2.12284e+06+1.04406e+06j,+757210+531711j,+626416+361220j,+739212+151130j
2021-08-08 21:20:00 CDT,+199186+0i,+2.19246e+06+1.06686e+06j,+786106+540906j,+672150+373998j,+734208+151951j
2021-08-08 21:25:00 CDT,+199186+0i,+2.22575e+06+1.08421e+06j,+787903+543970j,+711591+388212j,+726252+152031j
2021-08-08 21:30:00 CDT,+199186+0i,+2.20282e+06+1.07849e+06j,+760825+536875j,+713039+387671j,+728952+153941j
2021-08-08 21:35:00 CDT,+199186+0i,+2.15318e+06+1.05533e+06j,+760999+538811j,+702785+380683j,+689392+135840j
2021-08-08 21:40:00 CDT,+199186+0i,+2.10842e+06+1.03868e+06j,+743349+533173j,+698202+377699j,+666873+127807j
2021-08-08 21:45:00 CDT,+199186+0i,+2.13894e+06+1.05396e+06j,+755041+534667j,+688728+375706j,+695167+143585j
2021-08-08 21:50:00 CDT,+199186+0i,+2.04676e+06+1.02015e+06j,+723649+521703j,+640086+355449j,+683028+143001j
2021-08-08 21:55:00 CDT,+199186+0i,+2.06049e+06+1.02758e+06j,+708237+519980j,+690685+374037j,+661564+133558j
2021-08-08 22:00:00 CDT,+199186+0i,+2.07235e+06+1.04191e+06j,+722819+529892j,+666446+372853j,+683083+139167j
2021-08-08 22:05:00 CDT,+199186+0i,+2.49119e+06+1.03835e+06j,+876157+531915j,+701620+362800j,+913415+143634j
2021-08-08 22:10:00 CDT,+199186+0i,+2.45511e+06+1.02885e+06j,+872656+534760j,+682668+357719j,+899782+136374j
2021-08-08 22:15:00 CDT,+199186+0i,+2.44637e+06+1.03211e+06j,+866090+533496j,+679234+358081j,+901051+140536j
2021-08-08 22:20:00 CDT,+199186+0i,+2.43386e+06+1.02999e+06j,+852532+526120j,+683444+365611j,+897885+138264j
2021-08-08 22:25:00 CDT,+199186+0i,+2.34632e+06+1.01428e+06j,+820582+525042j,+644555+357881j,+881186+131359j
2021-08-08 22:30:00 CDT,+199186+0i,+2.37769e+06+1.01589e+06j,+820200+520132j,+644835+355726j,+912660+140034j
2021-08-08 22:35:00 CDT,+199186+0i,+2.38248e+06+1.02155e+06j,+832421+527459j,+646235+357469j,+903823+136623j
2021-08-08 22:40:00 CDT,+199186+0i,+2.29428e+06+1.01136e+06j,+823660+528441j,+598938+351424j,+871686+131495j
2021-08-08 22:45:00 CDT,+199186+0i,+2.23025e+06+1.00384e+06j,+791058+517966j,+567954+348625j,+871237+137247j
2021-08-08 22:50:00 CDT,+199186+0i,+2.15811e+06+983478j,+761885+509393j,+563657+347822j,+832564+126263j
2021-08-08 22:55:00 CDT,+199186+0i,+2.11433e+06+963710j,+750764+505354j,+577525+351329j,+786037+107028j
2021-08-08 23:00:00 CDT,+199186+0i,+2.0671e+06+975995j,+709113+503943j,+588411+356453j,+769575+115599j
2021-08-08 23:05:00 CDT,+199186+0i,+1.97666e+06+969747j,+653859+497556j,+576504+350520j,+746294+121671j
2021-08-08 23:10:00 CDT,+199186+0i,+1.92322e+06+958028j,+658775+504061j,+538058+337234j,+726390+116733j
2021-08-08 23:15:00 CDT,+199186+0i,+1.93069e+06+968166j,+647580+500231j,+560923+350881j,+722189+117054j
2021-08-08 23:20:00 CDT,+199186+0i,+1.9263e+06+976804j,+650313+506260j,+547097+348239j,+728889+122306j
2021-08-08 23:25:00 CDT,+199186+0i,+1.87059e+06+966513j,+635517+500070j,+545086+350371j,+689987+116072j
2021-08-08 23:30:00 CDT,+199186+0i,+1.80035e+06+956362j,+633113+502594j,+506045+338257j,+661189+115511j
2021-08-08 23:35:00 CDT,+199186+0i,+1.69217e+06+939750j,+614893+503957j,+478116+334534j,+599158+101260j
2021-08-08 23:40:00 CDT,+199186+0i,+1.64976e+06+939420j,+599963+501956j,+479529+337875j,+570268+99588.7j
2021-08-08 23:45:00 CDT,+199186+0i,+1.64333e+06+943399j,+585341+497855j,+501404+347862j,+556589+97681.1j
2021-08-08 23:50:00 CDT,+199186+0i,+1.60605e+06+934778j,+590666+501651j,+458978+329959j,+556406+103168j
2021-08-08 23:55:00 CDT,+199186+0i,+1.63795e+06+955797j,+573786+501034j,+486815+342333j,+577346+112430j
2021-08-09 00:00:00 CDT,+199186+0i,+1.59701e+06+939515j,+562117+497197j,+492673+342727j,+542224+99590.4j
2021-08-09 00:05:00 CDT,+199186+0i,+1.53675e+06+935844j,+522013+489761j,+485432+342444j,+529300+103639j
2021-08-09 00:10:00 CDT,+199186+0i,+1.46411e+06+906192j,+509339+484591j,+448924+324615j,+505847+96985.8j
2021-08-09 00:15:00 CDT,+199186+0i,+1.50932e+06+927439j,+529826+497709j,+461260+327695j,+518230+102035j
2021-08-09 00:20:00 CDT,+199186+0i,+1.42838e+06+905871j,+496199+486075j,+437588+326911j,+494591+92884.2j
2021-08-09 00:25:00 CDT,+199186+0i,+1.4205e+06+919739j,+453869+483397j,+457946+335928j,+508681+100414j
2021-08-09 00:30:00 CDT,+199186+0i,+1.38122e+06+904236j,+446093+480298j,+440769+330604j,+494362+93333.8j
2021-08-09 00:35:00 CDT,+199186+0i,+1.38001e+06+901651j,+468208+485717j,+417032+324671j,+494767+91263.3j
2021-08-09 00:40:00 CDT,+199186+0i,+1.41431e+06+913736j,+474704+488251j,+438947+331505j,+500655+93979.9j
2021-08-09 00:45:00 CDT,+199186+0i,+1.34088e+06+901023j,+467466+489466j,+414035+324496j,+459377+87060j
2021-08-09 00:50:00 CDT,+199186+0i,+1.292e+06+876502j,+432344+475891j,+410847+319040j,+448811+81570.9j
2021-08-09 00:55:00 CDT,+199186+0i,+1.36181e+06+905188j,+453237+483014j,+423556+328557j,+485014+93617.5j
2021-08-09 01:00:00 CDT,+199186+0i,+1.339e+06+910481j,+453777+488172j,+415373+329441j,+469851+92867.6j
2021-08-09 01:05:00 CDT,+199186+0i,+1.329e+06+913602j,+448704+488226j,+418697+333752j,+461602+91623.6j
2021-08-09 01:10:00 CDT,+199186+0i,+1.34025e+06+912232j,+435642+482458j,+410612+327276j,+493991+102498j
2021-08-09 01:15:00 CDT,+199186+0i,+1.30134e+06+899208j,+424682+478283j,+421384+330928j,+455277+89996.5j
2021-08-09 01:20:00 CDT,+199186+0i,+1.26964e+06+891627j,+431646+481957j,+402685+324831j,+435309+84838.5j
2021-08-09 01:25:00 CDT,+199186+0i,+1.25382e+06+888283j,+417443+478886j,+413711+324222j,+422671+85175.4j
2021-08-09 01:30:00 CDT,+199186+0i,+1.26515e+06+892126j,+435310+484489j,+390065+322060j,+439780+85577.1j
2021-08-09 01:35:00 CDT,+199186+0i,+1.23537e+06+877333j,+414872+477847j,+401429+318665j,+419073+80820.7j
2021-08-09 01:40:00 CDT,+199186+0i,+1.18201e+06+865297j,+403119+474110j,+380916+314149j,+397970+77037.7j
2021-08-09 01:45:00 CDT,+199186+0i,+1.15896e+06+853946j,+375778+467202j,+373895+311732j,+409282+75012.1j
2021-08-09 01:50:00 CDT,+199186+0i,+1.14005e+06+854022j,+379676+466354j,+371083+313365j,+389293+74302.7j
2021-08-09 01:55:00 CDT,+199186+0i,+1.12677e+06+860370j,+385840+471064j,+367054+315872j,+373878+73433.9j
2021-08-09 02:00:00 CDT,+199186+0i,+1.17705e+06+865316j,+383580+472271j,+401253+316034j,+392218+77011.1j
2021-08-09 02:05:00 CDT,+199186+0i,+1.11218e+06+850434j,+372953+468946j,+351020+310368j,+388210+71119.2j
2021-08-09 02:10:00 CDT,+199186+0i,+1.16283e+06+862635j,+404767+474228j,+363176+313980j,+394884+74427j
2021-08-09 02:15:00 CDT,+199186+0i,+1.08914e+06+851524j,+376467+468914j,+353503+313264j,+359169+69345.5j
2021-08-09 02:20:00 CDT,+199186+0i,+1.09166e+06+849063j,+363596+466644j,+354575+311270j,+373490+71149.6j
2021-08-09 02:25:00 CDT,+199186+0i,+1.12624e+06+852292j,+372329+468190j,+361440+312803j,+392475+71300.2j
2021-08-09 02:30:00 CDT,+199186+0i,+1.12815e+06+851845j,+374869+465253j,+362117+315212j,+391165+71380.2j
2021-08-09 02:35:00 CDT,+199186+0i,+1.12343e+06+852615j,+381527+466042j,+341009+310488j,+400889+76084.8j
2021-08-09 02:40:00 CDT,+199186+0i,+1.14911e+06+863592j,+376248+470698j,+362168+314525j,+410694+78368.7j
2021-08-09 02:45:00 CDT,+199186+0i,+1.15873e+06+866877j,+377694+474676j,+367039+314283j,+413992+77918.1j
2021-08-09 02:50:00 CDT,+199186+0i,+1.10138e+06+851930j,+356673+469006j,+356302+311044j,+388401+71880j
2021-08-09 02:55:00 CDT,+199186+0i,+1.14389e+06+858662j,+378382+470713j,+363882+313352j,+401622+74597j
2021-08-09 03:00:00 CDT,+199186+0i,+1.16321e+06+863148j,+366524+468063j,+370657+316054j,+426027+79031.1j
2021-08-09 03:05:00 CDT,+199186+0i,+1.08786e+06+850471j,+361137+465747j,+340284+312323j,+386439+72400.5j
2021-08-09 03:10:00 CDT,+199186+0i,+1.11661e+06+859817j,+387590+471466j,+351350+314455j,+377673+73894.9j
2021-08-09 03:15:00 CDT,+199186+0i,+1.12847e+06+848002j,+383306+466729j,+362491+311403j,+382676+69871.2j
2021-08-09 03:20:00 CDT,+199186+0i,+1.12087e+06+845599j,+389691+465754j,+368654+311852j,+362528+67992.5j
2021-08-09 03:25:00 CDT,+199186+0i,+1.13367e+06+849020j,+392394+465789j,+367886+312229j,+373392+71001.7j
2021-08-09 03:30:00 CDT,+199186+0i,+1.14931e+06+849583j,+408028+467976j,+347835+309967j,+393444+71639.1j
2021-08-09 03:35:00 CDT,+199186+0i,+1.16791e+06+859141j,+406632+470273j,+365024+312964j,+396252+75903.6j
2021-08-09 03:40:00 CDT,+199186+0i,+1.12719e+06+854885j,+371314+467957j,+356330+311956j,+399549+74971.6j
2021-08-09 03:45:00 CDT,+199186+0i,+1.13687e+06+867327j,+382373+473355j,+357946+313846j,+396553+80125.7j
2021-08-09 03:50:00 CDT,+199186+0i,+1.1511e+06+865571j,+389661+469956j,+342051+316086j,+419385+79528.6j
2021-08-09 03:55:00 CDT,+199186+0i,+1.17372e+06+862232j,+391319+467606j,+374371+316054j,+408033+78572.5j
2021-08-09 04:00:00 CDT,+199186+0i,+1.16316e+06+856183j,+375240+467805j,+378793+310750j,+409125+77627.3j
2021-08-09 04:05:00 CDT,+199186+0i,+1.18407e+06+856037j,+374999+468407j,+386105+312370j,+422969+75259.5j
2021-08-09 04:10:00 CDT,+199186+0i,+1.19841e+06+857585j,+364496+466041j,+372090+315182j,+461820+76362.3j
2021-08-09 04:15:00 CDT,+199186+0i,+1.13205e+06+849840j,+373605+466864j,+345426+311353j,+413022+71623.9j
2021-08-09 04:20:00 CDT,+199186+0i,+1.15963e+06+851246j,+377761+467500j,+367240+310149j,+414631+73597.1j
2021-08-09 04:25:00 CDT,+199186+0i,+1.16698e+06+858197j,+377906+468884j,+382486+314148j,+406588+75164.4j
2021-08-09 04:30:00 CDT,+199186+0i,+1.20178e+06+852083j,+413187+467926j,+367899+310221j,+420692+73935.4j
2021-08-09 04:35:00 CDT,+199186+0i,+1.26953e+06+872993j,+431559+474521j,+386729+316584j,+451240+81887.1j
2021-08-09 04:40:00 CDT,+199186+0i,+1.25914e+06+862800j,+430020+471313j,+383110+313575j,+446011+77912.5j
2021-08-09 04:45:00 CDT,+199186+0i,+1.22778e+06+857190j,+413959+469274j,+379482+312284j,+434344+75632.6j
2021-08-09 04:50:00 CDT,+199186+0i,+1.21662e+06+855406j,+425990+468619j,+364997+311803j,+425629+74983.9j
2021-08-09 04:55:00 CDT,+199186+0i,+1.26712e+06+858442j,+455928+471257j,+379909+311667j,+431281+75518j
2021-08-09 05:00:00 CDT,+199186+0i,+1.29994e+06+858205j,+451973+471263j,+389560+311666j,+458407+75275.3j
2021-08-09 05:05:00 CDT,+199186+0i,+1.2732e+06+851703j,+423430+469195j,+374900+310254j,+474871+72254.1j
2021-08-09 05:10:00 CDT,+199186+0i,+1.26776e+06+855388j,+428244+469914j,+368295+311476j,+471221+73997.7j
2021-08-09 05:15:00 CDT,+199186+0i,+1.23879e+06+857598j,+396568+468360j,+362309+311934j,+479917+77303.9j
2021-08-09 05:20:00 CDT,+199186+0i,+1.23091e+06+856547j,+411447+472161j,+379626+311771j,+439836+72615j
2021-08-09 05:25:00 CDT,+199186+0i,+1.30496e+06+872960j,+425558+473443j,+406054+318686j,+473344+80831.2j
2021-08-09 05:30:00 CDT,+199186+0i,+1.32284e+06+864338j,+444076+473291j,+406868+313884j,+471895+77163.4j
2021-08-09 05:35:00 CDT,+199186+0i,+1.3362e+06+866114j,+453896+473418j,+396060+312750j,+486240+79945.7j
2021-08-09 05:40:00 CDT,+199186+0i,+1.36059e+06+873438j,+478997+479515j,+400855+317927j,+480738+75995.8j
2021-08-09 05:45:00 CDT,+199186+0i,+1.32157e+06+864735j,+457339+473054j,+386497+314658j,+477738+77022.8j
2021-08-09 05:50:00 CDT,+199186+0i,+1.31522e+06+859464j,+463995+468842j,+398461+315045j,+452761+75576.6j
2021-08-09 05:55:00 CDT,+199186+0i,+1.33402e+06+859251j,+479116+471120j,+391753+312191j,+463149+75939.3j
2021-08-09 06:00:00 CDT,+199186+0i,+1.37257e+06+865571j,+474269+473071j,+407132+313843j,+491173+78656.8j
2021-08-09 06:05:00 CDT,+199186+0i,+1.41063e+06+868032j,+473186+473216j,+430524+317229j,+506920+77587.6j
2021-08-09 06:10:00 CDT,+199186+0i,+1.43726e+06+871330j,+488374+473757j,+430398+315298j,+518485+82275j
2021-08-09 06:15:00 CDT,+199186+0i,+1.36005e+06+862643j,+460429+469370j,+405306+315312j,+494312+77961.8j
2021-08-09 06:20:00 CDT,+199186+0i,+1.36718e+06+858013j,+449013+467087j,+418430+313782j,+499738+77143.6j
2021-08-09 06:25:00 CDT,+199186+0i,+1.41542e+06+873095j,+452489+472823j,+442612+317657j,+520323+82614.6j
2021-08-09 06:30:00 CDT,+199186+0i,+1.46535e+06+880736j,+487914+474713j,+451981+321082j,+525454+84940.4j
2021-08-09 06:35:00 CDT,+199186+0i,+1.42574e+06+873955j,+486269+476498j,+411809+315692j,+527660+81765.3j
2021-08-09 06:40:00 CDT,+199186+0i,+1.42232e+06+881762j,+474087+474937j,+436138+321604j,+512093+85221.4j
2021-08-09 06:45:00 CDT,+199186+0i,+1.41588e+06+876956j,+475321+476573j,+431633+314330j,+508930+86052.3j
2021-08-09 06:50:00 CDT,+199186+0i,+1.47317e+06+898519j,+509728+482901j,+435582+320466j,+527861+95151.6j
2021-08-09 06:55:00 CDT,+199186+0i,+1.50897e+06+897070j,+535560+484437j,+437128+322923j,+536286+89709.9j
2021-08-09 07:00:00 CDT,+199186+0i,+1.50733e+06+905646j,+508903+484036j,+467911+329547j,+530512+92063.4j
2021-08-09 07:05:00 CDT,+199186+0i,+1.53771e+06+911580j,+567254+497821j,+442095+322172j,+528359+91586.7j
2021-08-09 07:10:00 CDT,+199186+0i,+1.55738e+06+909179j,+540535+484910j,+445742+324480j,+571102+99789.4j
2021-08-09 07:15:00 CDT,+199186+0i,+1.57369e+06+915222j,+566320+490193j,+446463+327993j,+560903+97035.8j
2021-08-09 07:20:00 CDT,+199186+0i,+1.62808e+06+934356j,+554622+488960j,+466186+335436j,+607275+109961j
2021-08-09 07:25:00 CDT,+199186+0i,+1.59813e+06+924065j,+539379+489168j,+458225+332340j,+600527+102556j
2021-08-09 07:30:00 CDT,+199186+0i,+1.56196e+06+921765j,+518812+486934j,+465902+329676j,+577250+105155j
2021-08-09 07:35:00 CDT,+199186+0i,+1.5919e+06+946916j,+543102+496907j,+485171+340248j,+563624+109761j
2021-08-09 07:40:00 CDT,+199186+0i,+1.60995e+06+939776j,+553003+497747j,+485676+339757j,+571267+102273j
2021-08-09 07:45:00 CDT,+199186+0i,+1.70418e+06+982945j,+595318+516170j,+491150+344471j,+617710+122304j
2021-08-09 07:50:00 CDT,+199186+0i,+1.68802e+06+959875j,+626257+512931j,+480254+338820j,+581508+108124j
2021-08-09 07:55:00 CDT,+199186+0i,+1.70024e+06+972079j,+619705+514433j,+489862+341834j,+590673+115812j
2021-08-09 08:00:00 CDT,+199186+0i,+1.65055e+06+969759j,+599755+508423j,+470246+341625j,+580548+119711j
2021-08-09 08:05:00 CDT,+199186+0i,+1.70949e+06+977134j,+601569+511877j,+502071+345566j,+605853+119690j
2021-08-09 08:10:00 CDT,+199186+0i,+1.70654e+06+992814j,+587950+514411j,+509293+354571j,+609293+123832j
2021-08-09 08:15:00 CDT,+199186+0i,+1.80343e+06+1.03621e+06j,+626816+530453j,+544483+371071j,+632130+134684j
2021-08-09 08:20:00 CDT,+199186+0i,+1.73716e+06+1.00407e+06j,+613883+518406j,+526151+360278j,+597127+125391j
2021-08-09 08:25:00 CDT,+199186+0i,+1.71915e+06+1.00363e+06j,+585684+517060j,+540105+363188j,+593359+123381j
2021-08-09 08:30:00 CDT,+199186+0i,+1.81834e+06+1.04709e+06j,+644673+536481j,+544400+375285j,+629266+135325j
2021-08-09 08:35:00 CDT,+199186+0i,+1.79044e+06+1.03053e+06j,+608433+523344j,+547119+367632j,+634885+139556j
2021-08-09 08:40:00 CDT,+199186+0i,+1.86691e+06+1.05517e+06j,+627506+528673j,+596929+383098j,+642478+143399j
2021-08-09 08:45:00 CDT,+199186+0i,+1.7719e+06+1.04354e+06j,+590479+526357j,+541949+373445j,+639471+143743j
2021-08-09 08:50:00 CDT,+199186+0i,+1.86178e+06+1.08262e+06j,+676125+558441j,+540155+376376j,+645503+147805j
2021-08-09 08:55:00 CDT,+199186+0i,+1.7924e+06+1.05581e+06j,+609046+535791j,+531048+374150j,+652307+145864j
2021-08-09 09:00:00 CDT,+199186+0i,+1.73215e+06+1.04279e+06j,+595763+533702j,+506534+366549j,+629852+142540j
2021-08-09 09:05:00 CDT,+199186+0i,+1.81251e+06+1.07053e+06j,+614278+538038j,+555946+380924j,+642285+151568j
2021-08-09 09:10:00 CDT,+199186+0i,+1.75772e+06+1.06608e+06j,+602779+537425j,+521274+373619j,+633665+155036j
2021-08-09 09:15:00 CDT,+199186+0i,+1.80376e+06+1.08116e+06j,+627649+544400j,+505834+370868j,+670282+165890j
2021-08-09 09:20:00 CDT,+199186+0i,+1.74606e+06+1.05789e+06j,+620310+542196j,+490154+364429j,+635596+151263j
2021-08-09 09:25:00 CDT,+199186+0i,+1.78036e+06+1.07442e+06j,+642573+547571j,+505559+370957j,+632224+155893j
2021-08-09 09:30:00 CDT,+199186+0i,+1.68822e+06+1.04286e+06j,+579590+527487j,+500549+370014j,+608084+145360j
2021-08-09 09:35:00 CDT,+199186+0i,+1.79755e+06+1.0971e+06j,+619789+550040j,+542967+392079j,+634792+154978j
2021-08-09 09:40:00 CDT,+199186+0i,+1.77103e+06+1.08781e+06j,+639506+554211j,+518424+384298j,+613096+149296j
2021-08-09 09:45:00 CDT,+199186+0i,+1.80076e+06+1.10526e+06j,+637191+553871j,+552707+396823j,+610862+154565j
2021-08-09 09:50:00 CDT,+199186+0i,+1.76032e+06+1.08027e+06j,+606673+540250j,+502912+378370j,+650733+161648j
2021-08-09 09:55:00 CDT,+199186+0i,+1.83766e+06+1.1181e+06j,+611540+546837j,+551781+391816j,+674340+179449j
2021-08-09 10:00:00 CDT,+199186+0i,+1.72986e+06+1.08723e+06j,+622022+555129j,+506761+379537j,+601074+152562j
2021-08-09 10:05:00 CDT,+199186+0i,+1.72742e+06+1.08703e+06j,+607320+548039j,+517285+386963j,+602814+152033j
2021-08-09 10:10:00 CDT,+199186+0i,+1.84084e+06+1.13255e+06j,+642227+562036j,+592102+407011j,+606507+163501j
2021-08-09 10:15:00 CDT,+199186+0i,+1.77599e+06+1.1112e+06j,+621295+556828j,+551440+398057j,+603259+156315j
2021-08-09 10:20:00 CDT,+199186+0i,+1.75684e+06+1.1168e+06j,+582776+550972j,+543545+400799j,+630515+165028j
2021-08-09 10:25:00 CDT,+199186+0i,+1.71669e+06+1.10964e+06j,+619532+565255j,+498271+385600j,+598883+158781j
2021-08-09 10:30:00 CDT,+199186+0i,+1.8529e+06+1.16431e+06j,+618739+567171j,+572352+412835j,+661809+184301j
2021-08-09 10:35:00 CDT,+199186+0i,+1.83631e+06+1.15796e+06j,+633995+570948j,+546509+404994j,+655805+182020j
2021-08-09 10:40:00 CDT,+199186+0i,+1.7217e+06+1.11557e+06j,+572605+551320j,+511902+390937j,+637190+173318j
2021-08-09 10:45:00 CDT,+199186+0i,+1.79941e+06+1.14172e+06j,+600769+563806j,+540269+398753j,+658370+179165j
2021-08-09 10:50:00 CDT,+199186+0i,+1.84553e+06+1.15953e+06j,+622162+568244j,+614683+426097j,+608685+165183j
2021-08-09 10:55:00 CDT,+199186+0i,+1.77588e+06+1.13269e+06j,+637175+571264j,+519850+396863j,+618853+164559j
2021-08-09 11:00:00 CDT,+199186+0i,+1.8602e+06+1.17271e+06j,+665195+583273j,+528771+402769j,+666238+186670j
2021-08-09 11:05:00 CDT,+199186+0i,+1.80263e+06+1.15256e+06j,+636892+574993j,+498465+391724j,+667274+185844j
2021-08-09 11:10:00 CDT,+199186+0i,+1.85598e+06+1.17633e+06j,+613708+568221j,+575544+417094j,+666724+191011j
2021-08-09 11:15:00 CDT,+199186+0i,+1.70438e+06+1.11853e+06j,+563356+546914j,+512325+393866j,+628701+177746j
2021-08-09 11:20:00 CDT,+199186+0i,+1.82557e+06+1.152e+06j,+657446+568241j,+518547+399501j,+649576+184260j
2021-08-09 11:25:00 CDT,+199186+0i,+1.81916e+06+1.15332e+06j,+664047+575653j,+548831+409251j,+606281+168416j
2021-08-09 11:30:00 CDT,+199186+0i,+1.86581e+06+1.17446e+06j,+662920+578285j,+573691+415686j,+629203+180488j
